701	0.3396138996138996	0.011329479768786127	1.0
702	0.18990868286642934	0.00796057619408643	1.0
704	0.35967218184629657	0.01075011944577162	1.0
705	0.18863530507685142	0.006085964244960061	1.0
706	0.2985628187297172	0.010248582642825993	1.0
707	0.31061192873741283	0.008687903764758299	1.0
708	0.5191383852471718	0.012098057943330149	1.0
709	0.313340547225228	0.010249554367201427	1.0
711	0.22436987784134838	0.00889152341434499	1.0
712	0.4660556159701724	0.008653014133256417	1.0
713	0.17993507497294792	0.008596524014202953	1.0
714	0.2687838884585593	0.008194998949359109	1.0
715	0.24756305121460623	0.008764777823073788	1.0
716	0.6575809199318569	0.01776988005330964	1.0
722	0.3283118496660972	0.007116620752984389	1.0
723	0.3831500696918073	0.009945300845350571	0.975609756097561
724	0.7648242762037467	0.02631578947368421	0.9534883720930233
725	0.33942114223804365	0.009747041076815966	0.9767441860465116
727	0.3702614884728454	0.010454655968879163	1.0
729	0.30610982211910287	0.009713024282560706	1.0
730	0.38355314197051976	0.008485150985774894	1.0
733	0.5036315870808221	0.014426028238182934	0.9791666666666666
735	0.1403017576606004	0.004682153790743742	1.0
737	0.3416782568382012	0.010912468075226375	1.0
738	0.5689467969598263	0.012437810945273632	1.0
739	0.22709717287192954	0.009503068699267472	1.0
740	0.28092664092664094	0.010414452709883103	1.0
741	0.8557498839188981	0.04316546762589928	0.9767441860465116
743	0.30069605568445473	0.009640666082383873	0.9777777777777777
745	0.23267710432491087	0.007420778178900923	0.9736842105263158
746	0.7488761432336072	0.022329511164755584	1.0
747	0.21312490326574834	0.008195121951219513	0.9767441860465116
749	0.15059588299024917	0.007594936708860759	1.0
750	0.2184938920674192	0.008825259854873504	1.0
751	0.20843018750968542	0.007384376214535562	1.0
752	0.4427799227799228	0.013398960896910036	1.0
753	0.26530295986362934	0.007951454279137895	1.0
755	0.11236650673270392	0.007271468144044321	0.9767441860465116
757	0.4250348135540771	0.011439212556530992	1.0
760	0.2789073413006363	0.007052789057490917	1.0
761	0.12842333281757698	0.007575757575757576	1.0
763	0.14232615765835527	0.007172314864622557	0.975609756097561
770	0.14135315064251433	0.007338464292106676	1.0
771	0.5141400092721372	0.01472892510184895	1.0
772	0.13436293436293437	0.008666430845419171	1.0
776	0.25359962842545286	0.008432743726861374	1.0
782	0.6180330399876486	0.019809825673534072	1.0
792	0.3149837637235194	0.01005586592178771	1.0
794	0.40401544401544404	0.012538382804503583	1.0
795	0.5677479435045786	0.011747953008187968	0.7857142857142857
798	0.21723657744081695	0.008428067424539396	1.0
801	0.21491567383568003	0.008403361344537815	1.0
802	0.5495746326372777	0.014884979702300407	1.0
804	0.2742910274291027	0.00804914213090447	1.0
806	0.6829948845140288	0.017788461538461538	0.9487179487179487
808	0.1216027333436869	0.0054510286618603835	1.0
810	0.26187161639597833	0.009138110072689512	0.9777777777777777
811	0.15917168907433163	0.008564139941690961	1.0
812	0.22074509197712167	0.009042657755061922	1.0
816	0.2154226549219595	0.009172521467603435	1.0
817	0.40343281274161125	0.011529592621060722	1.0
818	0.13783490785194363	0.0071339397182093815	1.0
820	0.3068340306834031	0.008423852804256263	1.0
821	0.15760953708004335	0.007479022254651587	1.0
822	0.23607879633938267	0.007057874571486187	0.9722222222222222
824	0.18466305189775367	0.007355714824594493	1.0
825	0.16948889234115272	0.005580357142857143	1.0
826	0.5952860908668011	0.013605442176870748	1.0
829	0.09871377653804432	0.006491288008199521	1.0
830	0.2595573440643863	0.00870285951098218	1.0
831	0.2530511354858644	0.009830022527134958	1.0
834	0.2572267738444891	0.00948258091115234	1.0
835	0.29973720822383676	0.01005464480874317	0.9787234042553191
836	0.3996291145108948	0.011953204476093592	1.0
837	0.16938110749185667	0.006493506493506494	1.0
838	0.23318385650224216	0.008992805755395683	1.0
841	0.12965538556637304	0.008276104948054235	1.0
843	0.634856700232378	0.016304347826086956	0.9069767441860465
846	0.3935364156486779	0.01134358457272498	1.0
847	0.37206773341618765	0.0073673870333988214	1.0
849	0.9039443155452436	0.06656580937972768	0.9166666666666666
850	0.5237579322086364	0.01346585444052581	1.0
